,char, race, charclass, level,min_date,max_date
13028,66002,Tauren,Hunter,8,2008-01-08,2008-03-18
13029,66003,Blood Elf,Warlock,70,2008-01-08,2008-11-17
13030,66004,Orc,Rogue,1,2008-01-08,2008-01-09
13031,66005,Undead,Warlock,11,2008-01-08,2008-01-30
13032,66006,Blood Elf,Paladin,7,2008-01-08,2008-01-30
13033,66007,Troll,Shaman,9,2008-01-08,2008-01-15
13034,66008,Blood Elf,Priest,2,2008-01-08,2008-01-16
13035,66009,Blood Elf,Paladin,5,2008-01-08,2008-01-08
13036,66010,Undead,Mage,1,2008-01-08,2008-11-28
13037,66011,Orc,Warrior,1,2008-01-08,2008-01-13
13038,66012,Undead,Rogue,1,2008-01-08,2008-05-29
13039,66013,Blood Elf,Priest,22,2008-01-08,2008-10-22
13040,66014,Blood Elf,Warlock,4,2008-01-08,2008-01-13
13041,66015,Orc,Warrior,1,2008-01-08,2008-01-08
13042,66016,Blood Elf,Paladin,12,2008-01-08,2008-01-19
13043,66017,Tauren,Druid,3,2008-01-08,2008-01-08
13044,66018,Blood Elf,Mage,5,2008-01-08,2008-01-08
13045,66019,Blood Elf,Mage,70,2008-01-08,2008-12-03
13046,66020,Blood Elf,Priest,7,2008-01-08,2008-01-15
13047,66021,Undead,Mage,8,2008-01-09,2008-01-10
13048,66022,Blood Elf,Warlock,9,2008-01-09,2008-01-19
13049,66022,Undead,Warlock,6,2008-01-09,2008-01-19
13050,66023,Tauren,Druid,24,2008-01-09,2008-11-27
13051,66024,Tauren,Hunter,9,2008-01-09,2008-01-12
13052,66025,Blood Elf,Priest,3,2008-01-09,2008-01-09
13053,66026,Orc,Warlock,13,2008-01-09,2008-02-25
13054,66027,Blood Elf,Paladin,7,2008-01-09,2008-02-26
13055,66028,Blood Elf,Warlock,6,2008-01-09,2008-02-11
13056,66029,Blood Elf,Rogue,1,2008-01-09,2008-01-09
13057,66030,Undead,Rogue,3,2008-01-09,2008-01-09
13058,66031,Tauren,Druid,1,2008-01-09,2008-01-09
13059,66032,Troll,Rogue,2,2008-01-09,2008-01-09
13060,66033,Blood Elf,Priest,5,2008-01-09,2008-01-09
13061,66034,Blood Elf,Priest,70,2008-01-09,2008-10-08
13062,66035,Tauren,Shaman,1,2008-01-09,2008-01-09
13063,66036,Blood Elf,Paladin,6,2008-01-09,2008-01-09
13064,66037,Blood Elf,Mage,4,2008-01-09,2008-01-09
13065,66038,Troll,Hunter,6,2008-01-09,2008-01-09
13066,66039,Orc,Warrior,1,2008-01-09,2008-01-10
13067,66040,Tauren,Shaman,8,2008-01-09,2008-01-10
13068,66041,Orc,Warrior,1,2008-01-09,2008-01-09
13069,66042,Orc,Hunter,18,2008-01-09,2008-01-09
13070,66043,Orc,Warrior,1,2008-01-09,2008-01-10
13071,66044,Orc,Warlock,1,2008-01-09,2008-01-09
13072,66045,Troll,Mage,1,2008-01-09,2008-01-15
13073,66046,Blood Elf,Priest,6,2008-01-09,2008-01-09
13074,66047,Blood Elf,Rogue,23,2008-01-09,2008-12-31
13075,66048,Orc,Warrior,1,2008-01-09,2008-01-09
13076,66049,Orc,Warrior,1,2008-01-09,2008-01-09
13077,66050,Tauren,Druid,70,2008-01-09,2008-04-27
13078,66051,Orc,Warrior,4,2008-01-09,2008-02-05
13079,66052,Blood Elf,Mage,1,2008-01-09,2008-10-28
13080,66053,Blood Elf,Mage,2,2008-01-09,2008-01-09
13081,66054,Tauren,Warrior,70,2008-01-09,2008-01-18
13082,66055,Orc,Warrior,1,2008-01-09,2008-01-10
13083,66056,Blood Elf,Warlock,15,2008-01-09,2008-01-21
13084,66057,Orc,Hunter,70,2008-01-09,2008-04-18
13085,66058,Tauren,Warrior,25,2008-01-09,2008-08-31
13086,66059,Blood Elf,Warlock,70,2008-01-09,2008-02-17
13087,66060,Troll,Warrior,1,2008-01-09,2008-01-09
13088,66061,Blood Elf,Priest,2,2008-01-09,2008-01-09
13089,66062,Blood Elf,Hunter,14,2008-01-09,2008-01-13
13090,66063,Troll,Warrior,1,2008-01-09,2008-01-10
13091,66064,Blood Elf,Paladin,1,2008-01-09,2008-01-09
13092,66065,Tauren,Warrior,3,2008-01-09,2008-04-09
13093,66066,Blood Elf,Hunter,22,2008-01-09,2008-03-17
13094,66067,Blood Elf,Warlock,5,2008-01-09,2008-01-11
13095,66068,Blood Elf,Paladin,4,2008-01-09,2008-01-09
13096,66069,Blood Elf,Mage,7,2008-01-09,2008-01-21
13097,66070,Blood Elf,Rogue,8,2008-01-09,2008-01-10
13098,66071,Blood Elf,Hunter,5,2008-01-09,2008-01-09
13099,66072,Blood Elf,Warlock,5,2008-01-09,2008-01-11
13100,66073,Undead,Rogue,4,2008-01-09,2008-01-09
13101,66074,Blood Elf,Paladin,1,2008-01-09,2008-01-09
13102,66075,Blood Elf,Hunter,7,2008-01-09,2008-01-10
13103,66076,Blood Elf,Paladin,1,2008-01-09,2008-01-09
13104,66077,Blood Elf,Paladin,1,2008-01-09,2008-01-11
13105,66078,Tauren,Shaman,7,2008-01-09,2008-01-12
13106,66079,Undead,Warrior,2,2008-01-09,2008-01-09
13107,66080,Blood Elf,Hunter,26,2008-01-09,2008-07-30
13108,66081,Tauren,Druid,1,2008-01-09,2008-01-09
13109,66082,Troll,Hunter,33,2008-01-10,2008-11-23
13110,66083,Blood Elf,Paladin,3,2008-01-10,2008-01-10
13111,66084,Blood Elf,Warlock,8,2008-01-10,2008-01-13
13112,66085,Undead,Rogue,17,2008-01-10,2008-03-27
13113,66086,Blood Elf,Warlock,11,2008-01-10,2008-03-25
13114,66087,Troll,Shaman,7,2008-01-10,2008-01-11
13115,66088,Blood Elf,Priest,18,2008-01-10,2008-07-29
13116,66089,Blood Elf,Hunter,5,2008-01-10,2008-01-11
13117,66090,Blood Elf,Warlock,6,2008-01-10,2008-01-31
13118,66091,Blood Elf,Warlock,8,2008-01-10,2008-01-10
13119,66092,Blood Elf,Hunter,12,2008-01-10,2008-01-10
13120,66093,Tauren,Warrior,30,2008-01-10,2008-08-17
13121,66094,Undead,Rogue,70,2008-01-10,2008-03-30
13122,66095,Blood Elf,Rogue,2,2008-01-10,2008-01-10
13123,66096,Blood Elf,Paladin,35,2008-01-10,2008-03-02
13124,66096,Orc,Hunter,1,2008-01-10,2008-03-02
13125,66096,Orc,Warrior,11,2008-01-10,2008-03-02
13126,66096,Tauren,Warrior,29,2008-01-10,2008-03-02
13127,66096,Troll,Hunter,1,2008-01-10,2008-03-02
13128,66097,Orc,Warrior,1,2008-01-10,2008-01-10
13129,66098,Blood Elf,Paladin,9,2008-01-10,2008-03-02
13130,66099,Undead,Warrior,18,2008-01-10,2008-02-13
13131,66100,Undead,Warlock,3,2008-01-10,2008-01-10
13132,66101,Blood Elf,Paladin,1,2008-01-10,2008-01-10
13133,66102,Orc,Shaman,49,2008-01-10,2008-12-31
13134,66103,Tauren,Hunter,7,2008-01-10,2008-01-11
13135,66104,Troll,Shaman,11,2008-01-10,2008-01-26
13136,66105,Tauren,Druid,3,2008-01-10,2008-01-10
13137,66106,Blood Elf,Hunter,9,2008-01-10,2008-01-12
13138,66107,Tauren,Shaman,1,2008-01-10,2008-01-10
13139,66108,Blood Elf,Paladin,2,2008-01-10,2008-01-10
13140,66109,Tauren,Shaman,3,2008-01-10,2008-01-10
13141,66110,Blood Elf,Paladin,1,2008-01-10,2008-01-11
13142,66111,Blood Elf,Paladin,3,2008-01-11,2008-01-11
13143,66112,Blood Elf,Paladin,4,2008-01-11,2008-01-11
13144,66113,Blood Elf,Warlock,1,2008-01-11,2008-01-11
13145,66114,Blood Elf,Paladin,31,2008-01-11,2008-02-12
13146,66115,Blood Elf,Hunter,59,2008-01-11,2008-12-31
13147,66116,Blood Elf,Hunter,1,2008-01-11,2008-01-11
13148,66117,Undead,Rogue,44,2008-01-11,2008-03-26
13149,66118,Blood Elf,Paladin,2,2008-01-11,2008-01-11
13150,66119,Troll,Rogue,2,2008-01-11,2008-01-11
13151,66120,Blood Elf,Paladin,70,2008-01-11,2008-12-14
13152,66121,Blood Elf,Rogue,7,2008-01-11,2008-01-18
13153,66122,Blood Elf,Priest,18,2008-01-11,2008-06-05
13154,66123,Orc,Warrior,1,2008-01-11,2008-01-12
13155,66124,Blood Elf,Warlock,2,2008-01-11,2008-01-11
13156,66125,Orc,Warrior,1,2008-01-11,2008-01-11
13157,66126,Orc,Warrior,1,2008-01-11,2008-01-11
13158,66127,Blood Elf,Hunter,2,2008-01-11,2008-03-14
13159,66127,Blood Elf,Rogue,22,2008-01-11,2008-03-14
13160,66128,Orc,Warrior,1,2008-01-11,2008-01-11
13161,66129,Blood Elf,Priest,3,2008-01-11,2008-01-11
13162,66130,Blood Elf,Warlock,3,2008-01-11,2008-01-11
13163,66131,Blood Elf,Paladin,5,2008-01-11,2008-01-12
13164,66132,Orc,Warrior,1,2008-01-11,2008-01-11
13165,66133,Undead,Warlock,70,2008-01-11,2008-12-31
13166,66134,Blood Elf,Paladin,9,2008-01-11,2008-07-26
13167,66135,Blood Elf,Rogue,8,2008-01-11,2008-01-12
13168,66136,Blood Elf,Hunter,1,2008-01-11,2008-02-04
13169,66136,Blood Elf,Warlock,2,2008-01-11,2008-02-04
13170,66137,Blood Elf,Paladin,5,2008-01-11,2008-01-11
13171,66138,Troll,Hunter,6,2008-01-11,2008-08-09
13172,66139,Blood Elf,Rogue,4,2008-01-11,2008-01-17
13173,66140,Tauren,Shaman,15,2008-01-11,2008-09-21
13174,66141,Tauren,Druid,4,2008-01-11,2008-01-12
13175,66142,Blood Elf,Priest,10,2008-01-11,2008-01-13
13176,66143,Undead,Mage,60,2008-01-11,2008-01-11
13177,66144,Blood Elf,Rogue,1,2008-01-11,2008-01-11
13178,66145,Blood Elf,Paladin,1,2008-01-11,2008-01-11
13179,66146,Blood Elf,Warlock,1,2008-01-11,2008-01-11
13180,66147,Blood Elf,Paladin,21,2008-01-11,2008-10-06
13181,66148,Blood Elf,Hunter,4,2008-01-11,2008-05-23
13182,66149,Troll,Priest,70,2008-01-11,2008-12-09
13183,66150,Blood Elf,Paladin,21,2008-01-11,2008-04-18
13184,66151,Tauren,Druid,4,2008-01-11,2008-01-11
13185,66152,Blood Elf,Paladin,3,2008-01-11,2008-01-16
13186,66153,Blood Elf,Paladin,15,2008-01-11,2008-01-14
13187,66154,Blood Elf,Hunter,3,2008-01-11,2008-01-11
13188,66155,Orc,Warrior,1,2008-01-11,2008-01-11
13189,66156,Orc,Warrior,1,2008-01-11,2008-01-11
13190,66157,Orc,Hunter,1,2008-01-11,2008-10-21
13191,66158,Orc,Hunter,5,2008-01-11,2008-01-25
13192,66159,Blood Elf,Hunter,13,2008-01-11,2008-02-04
13193,66160,Blood Elf,Warlock,22,2008-01-11,2008-03-15
13194,66161,Orc,Shaman,13,2008-01-11,2008-02-03
13195,66162,Blood Elf,Rogue,70,2008-01-12,2008-12-18
13196,66163,Orc,Rogue,9,2008-01-12,2008-07-03
13197,66164,Orc,Shaman,1,2008-01-12,2008-01-12
13198,66165,Blood Elf,Mage,5,2008-01-12,2008-01-12
13199,66166,Tauren,Hunter,8,2008-01-12,2008-01-12
13200,66167,Blood Elf,Mage,2,2008-01-12,2008-01-12
13201,66168,Blood Elf,Rogue,1,2008-01-12,2008-01-12
13202,66169,Tauren,Druid,67,2008-01-12,2008-05-24
13203,66170,Blood Elf,Warlock,11,2008-01-12,2008-01-18
13204,66171,Orc,Warrior,29,2008-01-12,2008-08-20
13205,66172,Tauren,Druid,2,2008-01-12,2008-01-15
13206,66173,Undead,Warrior,1,2008-01-12,2008-10-14
13207,66174,Blood Elf,Priest,1,2008-01-12,2008-01-12
13208,66175,Blood Elf,Paladin,8,2008-01-12,2008-01-13
13209,66175,Blood Elf,Warlock,2,2008-01-12,2008-01-13
13210,66176,Undead,Warrior,1,2008-01-12,2008-01-12
13211,66177,Troll,Hunter,3,2008-01-12,2008-01-12
13212,66178,Undead,Warlock,12,2008-01-12,2008-01-25
13213,66179,Blood Elf,Mage,70,2008-01-12,2008-12-06
13214,66180,Undead,Warlock,70,2008-01-12,2008-11-02
13215,66181,Orc,Hunter,4,2008-01-12,2008-01-21
13216,66182,Undead,Mage,71,2008-01-12,2008-12-07
13217,66183,Undead,Priest,2,2008-01-12,2008-01-12
13218,66184,Orc,Warrior,1,2008-01-12,2008-01-12
13219,66185,Tauren,Warrior,64,2008-01-12,2008-11-30
13220,66186,Tauren,Druid,70,2008-01-12,2008-10-08
13221,66187,Blood Elf,Rogue,1,2008-01-12,2008-01-14
13222,66188,Blood Elf,Warlock,4,2008-01-12,2008-01-13
13223,66189,Blood Elf,Warlock,24,2008-01-12,2008-06-05
13224,66190,Orc,Shaman,1,2008-01-12,2008-01-12
13225,66191,Orc,Warrior,1,2008-01-12,2008-01-12
13226,66192,Orc,Warlock,1,2008-01-12,2008-01-12
13227,66193,Blood Elf,Hunter,30,2008-01-12,2008-01-22
13228,66194,Blood Elf,Paladin,24,2008-01-12,2008-09-15
13229,66195,Tauren,Shaman,25,2008-01-12,2008-10-17
13230,66196,Undead,Warlock,13,2008-01-12,2008-10-19
13231,66197,Tauren,Warrior,5,2008-01-12,2008-01-12
13232,66198,Orc,Warrior,1,2008-01-12,2008-01-12
13233,66199,Undead,Warlock,16,2008-01-12,2008-09-03
13234,66200,Orc,Hunter,1,2008-01-12,2008-01-12
13235,66201,Undead,Warlock,1,2008-01-12,2008-01-12
13236,66202,Orc,Warlock,6,2008-01-12,2008-01-12
13237,66203,Tauren,Warrior,14,2008-01-12,2008-08-29
13238,66204,Tauren,Warrior,32,2008-01-12,2008-11-22
13239,66205,Undead,Mage,22,2008-01-12,2008-04-01
13240,66206,Orc,Hunter,2,2008-01-12,2008-01-12
13241,66207,Orc,Warrior,1,2008-01-12,2008-01-12
13242,66208,Orc,Hunter,2,2008-01-12,2008-01-13
13243,66209,Blood Elf,Priest,3,2008-01-12,2008-01-12
13244,66210,Orc,Warrior,1,2008-01-12,2008-01-19
13245,66211,Blood Elf,Hunter,70,2008-01-12,2008-07-05
13246,66212,Tauren,Druid,1,2008-01-12,2008-01-12
13247,66213,Tauren,Shaman,5,2008-01-12,2008-02-07
13248,66214,Tauren,Druid,4,2008-01-12,2008-02-16
13249,66215,Blood Elf,Hunter,23,2008-01-12,2008-02-05
13250,66216,Troll,Hunter,1,2008-01-12,2008-01-12
13251,66217,Blood Elf,Warlock,1,2008-01-12,2008-03-10
13252,66218,Undead,Rogue,5,2008-01-12,2008-01-15
13253,66219,Troll,Shaman,1,2008-01-12,2008-03-02
13254,66220,Troll,Shaman,7,2008-01-12,2008-01-20
13255,66221,Undead,Mage,2,2008-01-12,2008-01-12
13256,66222,Orc,Warrior,1,2008-01-12,2008-01-16
13257,66222,Troll,Mage,1,2008-01-12,2008-01-16
13258,66223,Blood Elf,Rogue,7,2008-01-12,2008-01-12
13259,66224,Orc,Hunter,1,2008-01-12,2008-01-12
13260,66225,Orc,Hunter,1,2008-01-12,2008-01-12
13261,66226,Blood Elf,Hunter,12,2008-01-12,2008-08-27
13262,66227,Blood Elf,Rogue,13,2008-01-12,2008-01-23
13263,66228,Blood Elf,Priest,9,2008-01-12,2008-01-13
13264,66229,Blood Elf,Paladin,3,2008-01-12,2008-01-12
13265,66230,Orc,Hunter,1,2008-01-12,2008-01-12
13266,66231,Blood Elf,Rogue,70,2008-01-12,2008-06-08
13267,66232,Blood Elf,Paladin,2,2008-01-12,2008-01-18
13268,66233,Blood Elf,Rogue,28,2008-01-12,2008-01-21
13269,66234,Tauren,Warrior,14,2008-01-13,2008-05-30
13270,66235,Blood Elf,Rogue,2,2008-01-13,2008-01-17
13271,66235,Blood Elf,Warlock,2,2008-01-13,2008-01-17
13272,66236,Blood Elf,Paladin,16,2008-01-13,2008-01-18
13273,66237,Undead,Rogue,1,2008-01-13,2008-01-13
13274,66238,Blood Elf,Mage,12,2008-01-13,2008-01-25
13275,66239,Orc,Hunter,10,2008-01-13,2008-11-23
13276,66240,Blood Elf,Paladin,1,2008-01-13,2008-01-13
13277,66241,Blood Elf,Warlock,48,2008-01-13,2008-12-07
13278,66242,Tauren,Druid,1,2008-01-13,2008-10-18
13279,66243,Undead,Rogue,1,2008-01-13,2008-01-13
13280,66244,Undead,Priest,3,2008-01-13,2008-01-13
13281,66245,Orc,Warrior,1,2008-01-13,2008-02-14
13282,66246,Tauren,Warrior,16,2008-01-13,2008-01-25
13283,66247,Orc,Hunter,63,2008-01-13,2008-12-27
13284,66248,Troll,Mage,31,2008-01-13,2008-03-17
13285,66249,Tauren,Shaman,1,2008-01-13,2008-01-13
13286,66250,Orc,Warrior,1,2008-01-13,2008-01-14
13287,66251,Tauren,Shaman,72,2008-01-13,2008-12-27
13288,66252,Undead,Warrior,1,2008-01-13,2008-01-13
13289,66253,Undead,Warrior,1,2008-01-13,2008-01-13
13290,66254,Blood Elf,Paladin,2,2008-01-13,2008-01-13
13291,66255,Tauren,Hunter,10,2008-01-13,2008-03-29
13292,66256,Blood Elf,Mage,1,2008-01-13,2008-02-24
13293,66257,Blood Elf,Warlock,1,2008-01-13,2008-01-13
13294,66258,Orc,Hunter,1,2008-01-13,2008-01-13
13295,66259,Orc,Warrior,1,2008-01-13,2008-01-13
13296,66260,Orc,Hunter,1,2008-01-13,2008-01-13
13297,66261,Blood Elf,Rogue,1,2008-01-13,2008-01-13
13298,66262,Orc,Hunter,1,2008-01-13,2008-01-13
13299,66263,Undead,Rogue,6,2008-01-13,2008-01-26
13300,66264,Orc,Hunter,2,2008-01-13,2008-01-13
13301,66265,Tauren,Shaman,16,2008-01-13,2008-01-13
13302,66266,Orc,Hunter,1,2008-01-13,2008-01-13
13303,66267,Blood Elf,Priest,1,2008-01-13,2008-03-09
13304,66268,Orc,Hunter,3,2008-01-13,2008-01-13
13305,66269,Blood Elf,Paladin,1,2008-01-13,2008-02-24
13306,66270,Blood Elf,Mage,1,2008-01-13,2008-03-04
13307,66271,Blood Elf,Mage,16,2008-01-13,2008-02-01
13308,66272,Blood Elf,Priest,10,2008-01-13,2008-01-15
13309,66273,Orc,Hunter,3,2008-01-13,2008-01-13
13310,66274,Blood Elf,Hunter,59,2008-01-13,2008-07-24
13311,66275,Blood Elf,Warlock,11,2008-01-13,2008-01-21
13312,66276,Tauren,Hunter,2,2008-01-13,2008-01-13
13313,66277,Orc,Hunter,2,2008-01-13,2008-01-13
13314,66278,Orc,Warrior,1,2008-01-13,2008-01-13
13315,66279,Tauren,Druid,17,2008-01-13,2008-10-07
13316,66280,Troll,Hunter,62,2008-01-13,2008-10-24
13317,66281,Undead,Rogue,4,2008-01-13,2008-01-13
13318,66282,Blood Elf,Mage,16,2008-01-13,2008-10-11
13319,66283,Blood Elf,Warlock,31,2008-01-13,2008-12-22
13320,66284,Blood Elf,Rogue,11,2008-01-13,2008-04-14
13321,66285,Tauren,Hunter,3,2008-01-13,2008-01-14
13322,66286,Tauren,Warrior,3,2008-01-13,2008-01-18
13323,66287,Troll,Rogue,1,2008-01-13,2008-01-13
13324,66288,Blood Elf,Rogue,29,2008-01-13,2008-10-11
13325,66289,Blood Elf,Warlock,6,2008-01-13,2008-01-23
13326,66290,Troll,Shaman,1,2008-01-13,2008-01-13
13327,66291,Orc,Warrior,1,2008-01-13,2008-01-13
13328,66292,Orc,Warrior,1,2008-01-13,2008-01-13
13329,66293,Troll,Shaman,1,2008-01-13,2008-01-13
13330,66294,Blood Elf,Hunter,22,2008-01-13,2008-07-02
13331,66295,Orc,Rogue,3,2008-01-13,2008-01-17
13332,66296,Blood Elf,Warlock,6,2008-01-13,2008-02-11
13333,66297,Tauren,Druid,45,2008-01-13,2008-03-24
13334,66298,Tauren,Druid,2,2008-01-13,2008-01-13
13335,66299,Blood Elf,Priest,9,2008-01-13,2008-01-13
13336,66300,Blood Elf,Priest,5,2008-01-13,2008-01-13
13337,66301,Troll,Warrior,3,2008-01-13,2008-01-18
13338,66302,Blood Elf,Hunter,70,2008-01-13,2008-11-24
13339,66303,Blood Elf,Paladin,4,2008-01-13,2008-01-14
13340,66304,Blood Elf,Paladin,7,2008-01-13,2008-01-17
13341,66305,Blood Elf,Rogue,5,2008-01-13,2008-01-13
13342,66306,Tauren,Druid,16,2008-01-13,2008-06-20
13343,66307,Troll,Warrior,19,2008-01-13,2008-03-26
13344,66308,Troll,Priest,6,2008-01-13,2008-01-14
13345,66309,Undead,Rogue,12,2008-01-13,2008-04-13
13346,66310,Orc,Warrior,1,2008-01-13,2008-01-13
13347,66311,Blood Elf,Paladin,7,2008-01-13,2008-01-14
13348,66312,Blood Elf,Paladin,1,2008-01-13,2008-01-13
13349,66313,Blood Elf,Paladin,26,2008-01-13,2008-01-27
13350,66314,Blood Elf,Rogue,70,2008-01-13,2008-07-07
13351,66315,Blood Elf,Rogue,4,2008-01-13,2008-01-16
13352,66316,Tauren,Druid,4,2008-01-14,2008-01-14
13353,66317,Blood Elf,Rogue,12,2008-01-14,2008-09-05
13354,66318,Blood Elf,Paladin,1,2008-01-14,2008-01-14
13355,66319,Tauren,Shaman,12,2008-01-14,2008-12-20
13356,66320,Blood Elf,Rogue,5,2008-01-14,2008-01-14
13357,66321,Blood Elf,Paladin,70,2008-01-14,2008-07-07
13358,66322,Tauren,Druid,4,2008-01-14,2008-01-14
13359,66323,Blood Elf,Mage,1,2008-01-14,2008-01-14
13360,66324,Blood Elf,Mage,8,2008-01-14,2008-01-16
13361,66325,Troll,Hunter,4,2008-01-14,2008-01-27
13362,66326,Blood Elf,Priest,4,2008-01-14,2008-01-19
13363,66327,Blood Elf,Warlock,8,2008-01-14,2008-01-21
13364,66328,Blood Elf,Warlock,1,2008-01-14,2008-01-14
13365,66329,Troll,Warrior,1,2008-01-14,2008-01-14
13366,66330,Undead,Warrior,1,2008-01-14,2008-01-14
13367,66331,Orc,Warrior,1,2008-01-14,2008-01-22
13368,66332,Troll,Warrior,1,2008-01-14,2008-01-14
13369,66333,Blood Elf,Rogue,4,2008-01-14,2008-01-14
13370,66334,Tauren,Warrior,7,2008-01-14,2008-01-15
13371,66335,Undead,Rogue,1,2008-01-14,2008-01-14
13372,66336,Blood Elf,Paladin,8,2008-01-14,2008-01-14
13373,66337,Orc,Warlock,9,2008-01-14,2008-01-15
13374,66338,Blood Elf,Rogue,71,2008-01-14,2008-12-31
13375,66339,Orc,Hunter,17,2008-01-14,2008-01-28
13376,66340,Troll,Priest,3,2008-01-14,2008-01-14
13377,66341,Orc,Warrior,1,2008-01-14,2008-01-15
13378,66342,Blood Elf,Warlock,2,2008-01-14,2008-06-06
13379,66343,Troll,Hunter,2,2008-01-14,2008-01-14
13380,66344,Orc,Warlock,1,2008-01-14,2008-01-18
13381,66345,Troll,Shaman,1,2008-01-14,2008-01-16
13382,66346,Blood Elf,Paladin,2,2008-01-14,2008-03-01
13383,66346,Orc,Hunter,3,2008-01-14,2008-03-01
13384,66346,Orc,Warrior,21,2008-01-14,2008-03-01
13385,66346,Tauren,Druid,1,2008-01-14,2008-03-01
13386,66346,Tauren,Hunter,1,2008-01-14,2008-03-01
13387,66346,Tauren,Warrior,17,2008-01-14,2008-03-01
13388,66346,Troll,Hunter,1,2008-01-14,2008-03-01
13389,66346,Undead,Mage,2,2008-01-14,2008-03-01
13390,66346,Undead,Rogue,1,2008-01-14,2008-03-01
13391,66346,Undead,Warlock,6,2008-01-14,2008-03-01
13392,66346,Undead,Warrior,1,2008-01-14,2008-03-01
13393,66347,Blood Elf,Hunter,6,2008-01-14,2008-01-14
13394,66348,Blood Elf,Paladin,3,2008-01-14,2008-01-14
13395,66349,Undead,Priest,7,2008-01-14,2008-12-25
13396,66350,Blood Elf,Paladin,13,2008-01-14,2008-05-31
13397,66351,Blood Elf,Warlock,12,2008-01-14,2008-01-15
13398,66352,Blood Elf,Warlock,5,2008-01-14,2008-01-15
13399,66353,Blood Elf,Priest,70,2008-01-14,2008-12-23
13400,66354,Blood Elf,Hunter,9,2008-01-14,2008-01-17
13401,66355,Blood Elf,Mage,2,2008-01-14,2008-01-14
13402,66356,Orc,Shaman,1,2008-01-14,2008-01-14
13403,66357,Blood Elf,Paladin,12,2008-01-14,2008-01-20
13404,66358,Undead,Mage,70,2008-01-14,2008-09-21
13405,66359,Blood Elf,Hunter,69,2008-01-14,2008-11-24
13406,66360,Blood Elf,Warlock,1,2008-01-14,2008-01-14
13407,66361,Blood Elf,Hunter,5,2008-01-14,2008-01-14
13408,66362,Blood Elf,Hunter,61,2008-01-14,2008-12-23
13409,66363,Blood Elf,Hunter,33,2008-01-14,2008-02-27
13410,66364,Troll,Mage,17,2008-01-14,2008-02-08
13411,66365,Blood Elf,Rogue,4,2008-01-14,2008-01-15
13412,66366,Undead,Priest,24,2008-01-15,2008-03-26
13413,66367,Undead,Mage,74,2008-01-15,2008-12-20
13414,66368,Undead,Warlock,1,2008-01-15,2008-01-15
13415,66369,Blood Elf,Paladin,70,2008-01-15,2008-02-13
13416,66370,Blood Elf,Hunter,6,2008-01-15,2008-09-12
13417,66371,Troll,Shaman,1,2008-01-15,2008-01-15
13418,66372,Undead,Mage,2,2008-01-15,2008-05-12
13419,66373,Orc,Rogue,1,2008-01-15,2008-04-20
13420,66374,Orc,Hunter,27,2008-01-15,2008-01-27
13421,66374,Orc,Warrior,1,2008-01-15,2008-01-27
13422,66375,Troll,Warrior,1,2008-01-15,2008-02-08
13423,66376,Blood Elf,Rogue,5,2008-01-15,2008-01-22
13424,66377,Blood Elf,Hunter,54,2008-01-15,2008-11-30
13425,66378,Undead,Priest,1,2008-01-15,2008-01-15
13426,66379,Orc,Warrior,3,2008-01-15,2008-01-15
13427,66380,Tauren,Druid,4,2008-01-15,2008-01-16
13428,66381,Undead,Warrior,2,2008-01-15,2008-01-15
13429,66382,Blood Elf,Rogue,1,2008-01-15,2008-01-15
13430,66383,Blood Elf,Paladin,1,2008-01-15,2008-01-15
13431,66384,Blood Elf,Warlock,7,2008-01-15,2008-01-15
13432,66385,Blood Elf,Paladin,79,2008-01-15,2008-12-30
13433,66386,Undead,Warrior,1,2008-01-15,2008-01-15
13434,66387,Orc,Warrior,1,2008-01-15,2008-01-15
13435,66388,Blood Elf,Hunter,1,2008-01-15,2008-01-15
13436,66389,Undead,Priest,70,2008-01-15,2008-12-27
13437,66390,Undead,Warlock,12,2008-01-15,2008-01-15
13438,66391,Orc,Hunter,1,2008-01-15,2008-01-15
13439,66392,Troll,Warrior,1,2008-01-15,2008-09-09
13440,66393,Orc,Warrior,1,2008-01-15,2008-01-15
13441,66394,Undead,Warrior,1,2008-01-15,2008-01-15
13442,66395,Blood Elf,Mage,2,2008-01-15,2008-01-15
13443,66396,Blood Elf,Paladin,1,2008-01-15,2008-01-15
13444,66397,Troll,Hunter,1,2008-01-15,2008-01-15
13445,66398,Blood Elf,Mage,4,2008-01-15,2008-01-15
13446,66399,Troll,Hunter,2,2008-01-15,2008-01-15
13447,66400,Undead,Rogue,8,2008-01-15,2008-01-23
13448,66401,Undead,Warrior,1,2008-01-15,2008-01-15
13449,66402,Blood Elf,Paladin,1,2008-01-15,2008-01-15
13450,66403,Tauren,Warrior,70,2008-01-15,2008-07-07
13451,66404,Blood Elf,Rogue,8,2008-01-15,2008-01-15
13452,66405,Blood Elf,Warlock,1,2008-01-15,2008-01-15
13453,66406,Tauren,Warrior,13,2008-01-15,2008-11-30
13454,66406,Undead,Warrior,7,2008-01-15,2008-11-30
13455,66407,Blood Elf,Paladin,1,2008-01-15,2008-01-15
13456,66408,Undead,Rogue,1,2008-01-15,2008-01-15
13457,66409,Orc,Warrior,2,2008-01-15,2008-01-15
13458,66410,Troll,Hunter,28,2008-01-15,2008-03-08
13459,66411,Blood Elf,Paladin,1,2008-01-15,2008-10-21
